Iteration,Fitness
1,80.7200
2,80.7200
3,80.7200
4,80.7200
5,80.7200
6,80.7200
7,80.7200
8,80.7200
9,80.7200
10,80.7200
11,80.7200
12,80.7200
13,80.7200
14,80.7200
15,80.7200
16,80.7200
17,80.7200
18,80.7200
19,80.7200
20,80.7200
21,80.8800
22,81.0800
23,81.1200
24,81.1200
25,81.1200
26,81.4000
27,81.2800
28,81.4400
29,81.5600
30,81.6000
31,81.9200
32,82.0000
33,82.5200
34,82.7200
35,82.8800
36,82.9200
37,83.1600
38,83.2800
39,83.3600
40,83.2800
41,83.2400
42,83.2800
43,83.3200
44,83.2800
45,83.3200
46,83.8000
47,83.4400
48,83.6400
49,83.8400
50,84.1600
51,84.3600
52,84.8800
53,85.0000
54,85.1200
55,85.1600
56,85.2400
57,85.2800
58,85.3600
59,85.4000
60,85.8400
61,85.8800
62,86.2000
63,86.7600
64,86.9600
65,87.2000
66,87.2400
67,87.2400
68,87.2800
69,87.3600
70,87.3600
71,87.4000
72,87.4000
73,87.4000
74,87.4000
75,87.4000
76,87.4000
77,87.4000
78,87.4000
79,87.4000
80,87.4000
81,87.4000
82,87.4000
83,87.4000
84,87.4000
85,87.4000
86,87.4000
87,87.4000
88,87.4000
89,87.4000
90,87.4000
91,87.4000
92,87.4000
93,87.4000
94,87.4000
95,87.4000
96,87.4000
97,87.4000
98,87.4000
99,87.4000
100,87.4000
101,87.4800
102,87.6000
103,87.7600
104,87.8400
105,88.0400
106,88.1200
107,88.1600
108,88.1600
109,88.1600
110,88.1600
111,88.2000
112,88.2000
113,88.2000
114,88.2000
115,88.2000
116,88.2000
117,88.2000
118,88.2000
119,88.2000
120,88.2000
121,88.2000
122,88.2000
123,88.2000
124,88.2000
125,88.2000
126,88.2000
127,88.2000
128,88.2000
129,88.2000
130,88.2000
131,88.2000
132,88.2000
133,88.2000
134,88.2000
135,88.2000
136,88.2000
137,88.2000
138,88.2000
139,88.2000
140,88.2000
141,88.2000
142,88.2000
143,88.2000
144,88.2000
145,88.2000
146,88.4400
147,88.8800
148,89.0000
149,89.0400
150,89.1200
151,89.1200
152,89.2400
153,89.3200
154,89.3600
155,89.4400
156,89.4800
157,89.4800
158,89.4800
159,89.7200
160,89.6800
161,89.6400
162,89.7200
163,89.7600
164,89.7600
165,89.7600
166,89.7600
167,89.7600
168,89.7600
169,89.7600
170,89.7600
171,89.7600
172,89.7600
173,89.7600
174,89.7600
175,89.7600
176,89.7600
177,89.7600
178,89.7600
179,89.7600
180,89.7600
181,89.7600
182,89.7600
183,89.7600
184,89.7600
185,89.7600
186,89.7600
187,89.7600
188,89.7600
189,89.7600
190,89.7600
191,89.7600
192,89.7600
193,89.7600
194,89.7600
195,89.7600
196,89.7600
197,89.7600
198,89.7600
199,89.7600
200,89.7600
201,89.7600
202,89.7600
203,89.7600
204,89.7600
205,89.7600
206,89.7600
207,89.7600
208,89.7600
209,89.7600
210,89.7600
211,89.7600
212,89.7600
213,89.7600
214,89.7600
215,89.7600
216,89.7600
217,89.7600
218,89.7600
219,89.7600
220,89.7600
221,89.7600
222,89.7600
223,89.7600
224,89.7600
225,89.7600
226,89.7600
227,89.7600
228,89.7600
229,89.7600
230,89.7600
231,89.7600
232,89.7600
233,89.7600
234,89.7600
235,89.7600
236,89.7600
237,89.7600
238,89.8000
239,89.8000
240,89.8000
241,89.8000
242,89.8000
243,89.8000
244,89.8000
245,89.8000
246,89.8000
247,89.8000
248,89.8000
249,89.8000
250,90.2000
251,90.0800
252,90.3200
253,90.3600
254,90.4000
255,90.4400
256,90.4800
257,90.4800
258,90.4800
259,90.4800
260,90.4800
261,90.4800
262,90.4800
263,90.4800
264,90.4800
265,90.4800
266,90.4800
267,90.4800
268,90.4800
269,90.4800
270,90.4800
271,90.4800
272,90.4800
273,90.4800
274,90.4800
275,90.4800
276,90.4800
277,90.4800
278,90.4800
279,90.4800
280,90.4800
281,90.4800
282,90.4800
283,90.4800
284,90.4800
285,90.4800
286,90.4800
287,90.4800
288,90.4800
289,90.4800
290,90.4800
291,90.4800
292,90.4800
293,90.4800
294,90.4800
295,90.4800
296,90.4800
297,90.4800
298,90.5200
299,90.5200
300,90.5200
301,90.5200
302,90.5200
303,90.5200
304,90.5200
305,90.5200
306,90.5200
307,90.5200
308,90.5200
309,90.5200
310,90.5200
311,90.5200
312,90.5200
313,90.5200
314,90.5200
315,90.5200
316,90.5200
317,90.5200
318,90.5200
319,90.5200
320,90.5200
321,90.5200
322,90.5200
323,90.5200
324,90.5200
325,90.5200
326,90.5200
327,90.5200
328,90.5200
329,90.5200
330,90.5200
331,90.5200
332,90.5200
333,90.5200
334,90.5200
335,90.5200
336,90.5200
337,90.5200
338,90.5200
339,90.5200
340,90.5600
341,90.5600
342,90.6000
343,90.6000
344,90.6000
345,90.6000
346,90.6000
347,90.6000
348,90.6000
349,90.6000
350,90.6000
351,90.6000
352,90.6000
353,90.6000
354,90.6000
355,90.6000
356,90.6000
357,90.6000
358,90.6000
359,90.6000
360,90.6000
361,90.6000
362,90.6000
363,90.6000
364,90.6000
365,90.6000
366,90.6000
367,90.6000
368,90.6000
369,90.6000
370,90.6000
371,90.6000
372,90.6000
373,90.6000
374,90.6000
375,90.6000
376,90.6000
377,90.6000
378,90.6000
379,90.6000
380,90.6000
381,90.6000
382,90.6000
383,90.6000
384,90.6000
385,90.6000
386,90.6000
387,90.6000
388,90.6000
389,90.6000
390,90.6000
391,90.6000
392,90.6000
393,90.6000
394,90.6000
395,90.6000
396,90.6000
397,90.6000
398,90.6000
399,90.6000
400,90.6000
401,90.6000
402,90.6000
403,90.6000
404,90.6000
405,90.6000
406,90.6000
407,90.6000
408,90.6000
409,90.6000
410,90.6000
411,90.6000
412,90.6000
413,90.6000
414,90.6000
415,90.6000
416,90.6000
417,90.6000
418,90.6000
419,90.6000
420,90.6000
421,90.6000
422,90.6000
423,90.6000
424,90.6000
425,90.6000
426,90.6000
427,90.6000
428,90.6000
429,90.6000
430,90.6000
431,90.6000
432,90.6000
433,90.6000
434,90.6000
435,90.6000
436,90.6000
437,90.6000
438,90.6000
439,90.6000
440,90.6000
441,90.6000
442,90.6000
443,90.6000
444,90.6000
445,90.6000
446,90.6000
447,90.6000
448,90.6000
449,90.6000
450,90.6000
451,90.6000
452,90.6000
453,90.6000
454,90.6000
455,90.6000
456,90.6000
457,90.6000
458,90.6000
459,90.6000
460,90.6000
461,90.6000
462,90.6000
463,90.6000
464,90.6000
465,90.6000
466,90.6000
467,90.6000
468,90.6000
469,90.6000
470,90.6000
471,90.6000
472,90.6000
473,90.6000
474,90.6000
475,90.6000
476,90.6000
477,90.6000
478,90.6000
479,90.6000
480,90.6000
481,90.6000
482,90.6000
483,90.6000
484,90.6000
485,90.6000
486,90.6000
487,90.6000
488,90.6000
489,90.6000
490,90.6000
491,90.6000
492,90.6000
493,90.6000
494,90.6000
495,90.6400
496,90.6400
497,90.6400
498,90.6400
499,90.6400
500,90.6400
501,90.6400
502,90.6400
503,90.6400
504,90.6400
505,90.6400
506,90.6400
507,90.6400
508,90.6400
509,90.6400
510,90.6400
511,90.6400
512,90.6400
513,90.6400
514,90.6400
515,90.6400
516,90.6400
517,90.6400
518,90.6400
519,90.6400
520,90.6400
521,90.6400
522,90.6400
523,90.6400
524,90.6400
525,90.6400
526,90.6400
527,90.6400
528,90.6400
529,90.6400
530,90.6400
531,90.6400
532,90.6400
533,90.6400
534,90.6400
535,90.6400
536,90.6400
537,90.6400
538,90.6400
539,90.6400
540,90.6400
541,90.6400
542,90.6400
543,90.6400
544,90.6400
545,90.6400
546,90.6400
547,90.6400
548,90.6400
549,90.6400
550,90.6400
551,90.6400
552,90.6400
553,90.6400
554,90.6400
555,90.6400
556,90.6400
557,90.6400
558,90.6400
559,90.6400
560,90.6400
561,90.6400
562,90.6400
563,90.6400
564,90.6400
565,90.6400
566,90.6400
567,90.6400
568,90.6400
569,90.6400
570,90.6400
571,90.6400
572,90.6400
573,90.6400
574,90.6400
575,90.6400
576,90.6400
577,90.6400
578,90.6400
579,90.6400
580,90.6400
581,90.6400
582,90.6400
583,90.6400
584,90.6400
585,90.6400
586,90.6400
587,90.6400
588,90.6400
589,90.6400
590,90.6400
591,90.6400
592,90.6400
593,90.6400
594,90.6400
595,90.6400
596,90.6400
597,90.6800
598,90.7600
599,90.7600
600,90.8000
601,90.8000
602,90.8000
603,90.8000
604,90.8000
605,90.8000
606,90.8000
607,90.8000
608,90.8000
609,90.8400
610,90.8000
611,90.8400
612,90.8400
613,90.8400
614,90.8400
615,90.8400
616,90.8400
617,90.8400
618,90.8400
619,90.8400
620,90.8400
621,90.8400
622,90.8400
623,90.8400
624,90.8400
625,90.8400
626,90.8400
627,90.8400
628,90.8400
629,90.8400
630,90.8400
631,90.8400
632,90.8400
633,90.8400
634,90.8400
635,90.8400
636,90.8400
637,90.8400
638,90.8400
639,90.8400
640,90.8400
641,90.8400
642,90.8800
643,90.8400
644,90.8800
645,90.9600
646,90.9200
647,90.9200
648,90.9600
649,90.9600
650,90.9600
651,90.9600
652,90.9600
653,90.9600
654,90.9600
655,90.9600
656,90.9600
657,90.9600
658,90.9600
659,90.9600
660,90.9600
661,90.9600
662,90.9600
663,90.9600
664,90.9600
665,90.9600
666,90.9600
667,90.9600
668,90.9600
669,90.9600
670,90.9600
671,90.9600
672,90.9600
673,90.9600
674,90.9600
675,90.9600
676,90.9600
677,90.9600
678,90.9600
679,90.9600
680,90.9600
681,90.9600
682,90.9600
683,90.9600
684,90.9600
685,90.9600
686,90.9600
687,90.9600
688,90.9600
689,90.9600
690,90.9600
691,90.9600
692,90.9600
693,90.9600
694,91.0000
695,91.0000
696,90.9600
697,91.0000
698,91.0000
699,91.0000
700,91.0000
701,91.0000
702,91.0000
703,91.0000
704,91.0000
705,91.0000
706,91.0000
707,91.0000
708,91.0000
709,91.0000
710,91.0000
711,91.0000
712,91.0000
713,91.0000
714,91.0000
715,91.0000
716,91.0000
717,91.0000
718,91.0000
719,91.0000
720,91.0000
721,91.0000
722,91.0000
723,91.0000
724,91.0000
725,91.0000
726,91.0000
727,91.0000
728,91.0000
729,91.0000
730,91.0000
731,91.0000
732,91.0000
733,91.0000
734,91.0000
735,91.0000
736,91.0000
737,91.0000
738,91.0000
739,91.0000
740,91.0000
741,91.0000
742,91.0000
743,91.0000
744,91.0000
745,91.0000
746,91.0000
747,91.0000
748,91.0000
749,91.0000
750,91.0000
751,91.0000
752,91.0000
753,91.0000
754,91.0000
755,91.0000
756,91.0000
757,91.0000
758,91.0000
759,91.0000
760,91.0000
761,91.0000
762,91.0000
763,91.0000
764,91.0000
765,91.0000
766,91.0000
767,91.0000
768,91.0000
769,91.0000
770,91.0000
771,91.0000
772,91.0000
773,91.0000
774,91.0000
775,91.0000
776,91.0000
777,91.0000
778,91.0000
779,91.0000
780,91.0000
781,91.0000
782,91.0000
783,91.0000
784,91.0000
785,91.0000
786,91.0000
787,91.0000
788,91.0000
789,91.0000
790,91.0000
791,91.0000
792,91.0000
793,91.0000
794,91.0000
795,91.0000
796,91.0000
797,91.0000
798,91.0000
799,91.0000
800,91.0000
801,91.0000
802,91.0000
803,91.0000
804,91.0000
805,91.0000
806,91.0000
807,91.0000
808,91.0000
809,91.0000
810,91.0000
811,91.0000
812,91.0000
813,91.0000
814,91.0000
815,91.0000
816,91.0000
817,91.0000
818,91.0000
819,91.0000
820,91.0000
821,91.0000
822,91.0000
823,91.0000
824,91.0000
825,91.0000
826,91.0000
827,91.0000
828,91.0000
829,91.0000
830,91.0000
831,91.0000
832,91.0000
833,91.0000
834,91.0000
835,91.0000
836,91.0000
837,91.0000
838,91.0000
839,91.0000
840,91.0000
841,91.0000
842,91.0000
843,91.0000
844,91.0000
845,91.0000
846,91.0000
847,91.0000
848,91.0000
849,91.0000
850,91.0000
851,91.0000
852,91.0000
853,91.0000
854,91.0000
855,91.0000
856,91.0000
857,91.0000
858,91.0000
859,91.0000
860,91.0000
861,91.0000
862,91.0000
863,91.0000
864,91.0000
865,91.0000
866,91.0000
867,91.0000
868,91.0000
869,91.0000
870,91.0000
871,91.0000
872,91.0000
873,91.0000
874,91.0000
875,91.0000
876,91.0000
877,91.0000
878,91.0000
879,91.0000
880,91.0000
881,91.0000
882,91.0000
883,91.0000
884,91.0000
885,91.0000
886,91.0000
887,91.0000
888,91.0000
889,91.0000
890,91.0000
891,91.0000
892,91.0000
893,91.0000
894,91.0000
895,91.0000
896,91.0000
897,91.0000
898,91.0000
899,91.0000
900,91.0000
901,91.0000
902,91.0000
903,91.0000
904,91.0000
905,91.0000
906,91.0000
907,91.0000
908,91.0000
909,91.0000
910,91.0000
911,91.0000
912,91.0000
913,91.0000
914,91.0000
915,91.0000
916,91.0000
917,91.0000
918,91.0000
919,91.0000
920,91.0000
921,91.0000
922,91.0000
923,91.0000
924,91.0000
925,91.0000
926,91.0000
927,91.0000
928,91.0000
929,91.0000
930,91.0000
931,91.0000
932,91.0000
933,91.0000
934,91.0000
935,91.0000
936,91.0000
937,91.0000
938,91.0000
939,91.0000
940,91.0000
941,91.0000
942,91.0000
943,91.0000
944,91.0000
945,91.0000
946,91.0000
947,91.0000
948,91.0000
949,91.0000
950,91.0000
951,91.0000
952,91.0000
953,91.0000
954,91.0000
955,91.0000
956,91.0000
957,91.0000
958,91.0000
959,91.0000
960,91.0000
961,91.0000
962,91.0000
963,91.0000
964,91.0000
965,91.0000
966,91.0000
967,91.0000
968,91.0000
969,91.0000
970,91.0000
971,91.0000
972,91.0000
973,91.0000
974,91.0000
975,91.0000
976,91.0000
977,91.0000
978,91.0000
979,91.0000
980,91.0000
981,91.0000
982,91.0000
983,91.0000
984,91.0000
985,91.0000
986,91.0000
987,91.0000
988,91.0000
989,91.0000
990,91.0000
991,91.0000
992,91.0000
993,91.0000
994,91.0000
995,91.0000
996,91.0000
997,91.0000
998,91.0000
999,91.0000
1000,91.0000
1001,91.0000
1002,91.0000
1003,91.0000
1004,91.0000
1005,91.0000
1006,91.0000
1007,91.0000
1008,91.0000
1009,91.0000
1010,91.0000
1011,91.0000
1012,91.0000
1013,91.0000
1014,91.0000
1015,91.0000
1016,91.0000
1017,91.0000
1018,91.0000
1019,91.0000
1020,91.0000
1021,91.0000
1022,91.0000
1023,91.0000
1024,91.0000
1025,91.0000
1026,91.0000
1027,91.0000
1028,91.0000
1029,91.0000
1030,91.0000
1031,91.0000
1032,91.0000
1033,91.0000
1034,91.0000
1035,91.0000
1036,91.0000
1037,91.0000
1038,91.0000
1039,91.0000
1040,91.0000
1041,91.0000
1042,91.0000
1043,91.0000
1044,91.0000
1045,91.0000
1046,91.0000
1047,91.0000
1048,91.0000
1049,91.0000
1050,91.0000
1051,91.0000
1052,91.0000
1053,91.0000
1054,91.0000
1055,91.0000
1056,91.0000
1057,91.0000
1058,91.0000
1059,91.0000
1060,91.0000
1061,91.0000
1062,91.0000
1063,91.0000
1064,91.0000
1065,91.0000
1066,91.0000
1067,91.0000
1068,91.0000
1069,91.0000
1070,91.0000
1071,91.0000
1072,91.0000
1073,91.0000
1074,91.0000
1075,91.0000
1076,91.0000
1077,91.0000
1078,91.0000
1079,91.0000
1080,91.0000
1081,91.0000
1082,91.0000
1083,91.0000
1084,91.0000
1085,91.0000
1086,91.0000
1087,91.0000
1088,91.0000
1089,91.0000
1090,91.0000
1091,91.0000
1092,91.0000
1093,91.0000
1094,91.0000
1095,91.0000
1096,91.0000
1097,91.0000
1098,91.0000
1099,91.0000
1100,91.0000
1101,91.0000
1102,91.0000
1103,91.0000
1104,91.0000
1105,91.0000
1106,91.0000
1107,91.0000
1108,91.0000
1109,91.0000
1110,91.0000
1111,91.0000
1112,91.0000
1113,91.0000
1114,91.0000
1115,91.0000
1116,91.0000
1117,91.0000
1118,91.0000
1119,91.0000
1120,91.0000
1121,91.0000
1122,91.0000
1123,91.0000
1124,91.0000
1125,91.0000
1126,91.0000
1127,91.0000
1128,91.0000
1129,91.0000
1130,91.0000
1131,91.0000
1132,91.0000
1133,91.0000
1134,91.0000
1135,91.0000
1136,91.0000
1137,91.0000
1138,91.0000
1139,91.0000
1140,91.0000
1141,91.0000
1142,91.0000
1143,91.0000
1144,91.0000
1145,91.0000
1146,91.0000
1147,91.0000
1148,91.0000
1149,91.0000
1150,91.0000
1151,91.0000
1152,91.0000
1153,91.0000
1154,91.0000
1155,91.0000
1156,91.0000
1157,91.0000
1158,91.0000
1159,91.0000
1160,91.0000
1161,91.0000
1162,91.0000
1163,91.0000
1164,91.0000
1165,91.0000
1166,91.0000
1167,91.0000
1168,91.0000
1169,91.0000
1170,91.0000
1171,91.0000
1172,91.0000
1173,91.0000
1174,91.0000
1175,91.0000
1176,91.0000
1177,91.0000
1178,91.0000
1179,91.0000
1180,91.0000
1181,91.0000
1182,91.0000
1183,91.0000
1184,91.0000
1185,91.0000
1186,91.0000
1187,91.0000
1188,91.0000
1189,91.0000
1190,91.0000
1191,91.0000
1192,91.0000
1193,91.0000
1194,91.0000
1195,91.0000
1196,91.0000
1197,91.0000
1198,91.0000
1199,91.0000
1200,91.0000
1201,91.0000
1202,91.0000
1203,91.0000
1204,91.0000
1205,91.0000
1206,91.0000
1207,91.0000
1208,91.0000
1209,91.0000
1210,91.0000
1211,91.0000
1212,91.0000
1213,91.0000
1214,91.0000
1215,91.0000
1216,91.0000
1217,91.0000
1218,91.0000
1219,91.0000
1220,91.0000
1221,91.0000
1222,91.0000
1223,91.0000
1224,91.0000
1225,91.0000
1226,91.0000
1227,91.0000
1228,91.0000
1229,91.0000
1230,91.0000
1231,91.0000
1232,91.0000
1233,91.0000
1234,91.0000
1235,91.0000
1236,91.0000
1237,91.0000
1238,91.0000
1239,91.0000
1240,91.0000
1241,91.0000
1242,91.0000
1243,91.0000
1244,91.0000
1245,91.0000
1246,91.0000
1247,91.0000
1248,91.0000
1249,91.0000
1250,91.0000
1251,91.0000
1252,91.0000
1253,91.0000
1254,91.0000
1255,91.0000
1256,91.0000
1257,91.0000
1258,91.0000
1259,91.0000
1260,91.0000
1261,91.0000
1262,91.0000
1263,91.0000
1264,91.0000
1265,91.0000
1266,91.0000
1267,91.0000
1268,91.0000
1269,91.0000
1270,91.0000
1271,91.0000
1272,91.0000
1273,91.0000
1274,91.0000
1275,91.0000
1276,91.0000
1277,91.0000
1278,91.0000
1279,91.0000
1280,91.0000
1281,91.0000
1282,91.0000
1283,91.0000
1284,91.0000
1285,91.0000
1286,91.0000
1287,91.0000
1288,91.0000
1289,91.0000
1290,91.0000
1291,91.0000
1292,91.0000
1293,91.0000
1294,91.0000
1295,91.0000
1296,91.0000
1297,91.0000
1298,91.0000
1299,91.0000
1300,91.0000
1301,91.0000
1302,91.0000
1303,91.0000
1304,91.0000
1305,91.0000
1306,91.0000
1307,91.0000
1308,91.0000
1309,91.0000
1310,91.0000
1311,91.0000
1312,91.0000
1313,91.0000
1314,91.0000
1315,91.0000
1316,91.0000
1317,91.0000
1318,91.0000
1319,91.0000
1320,91.0000
1321,91.0000
1322,91.0000
1323,91.0000
1324,91.0000
1325,91.0000
1326,91.0000
1327,91.0000
1328,91.0000
1329,91.0000
1330,91.0000
1331,91.0000
1332,91.0000
1333,91.0000
1334,91.0000
1335,91.0000
1336,91.0000
1337,91.0000
1338,91.0000
1339,91.0000
1340,91.0000
1341,91.0000
1342,91.0000
1343,91.0000
1344,91.0000
1345,91.0000
1346,91.0000
1347,91.0000
1348,91.0000
1349,91.0000
1350,91.0000
1351,91.0000
1352,91.0000
1353,91.0000
1354,91.0000
1355,91.0000
1356,91.0000
1357,91.0000
1358,91.0000
1359,91.0000
1360,91.0000
1361,91.0000
1362,91.0000
1363,91.0000
1364,91.0000
1365,91.0000
1366,91.0000
1367,91.0000
1368,91.0000
1369,91.0000
1370,91.0000
1371,91.0000
1372,91.0000
1373,91.0000
1374,91.0000
1375,91.0000
1376,91.0000
1377,91.0000
1378,91.0000
1379,91.0000
1380,91.0000
1381,91.0000
1382,91.0000
1383,91.0000
1384,91.0000
1385,91.0000
1386,91.0000
1387,91.0000
1388,91.0000
1389,91.0000
1390,91.0000
1391,91.0000
1392,91.0000
1393,91.0000
1394,91.0000
1395,91.0000
1396,91.0000
1397,91.0000
1398,91.0000
1399,91.0000
1400,91.0000
1401,91.0000
1402,91.0000
1403,91.0000
1404,91.0000
1405,91.0000
1406,91.0000
1407,91.0000
1408,91.0000
1409,91.0000
1410,91.0000
1411,91.0000
1412,91.0000
1413,91.0000
1414,91.0000
1415,91.0000
1416,91.0000
1417,91.0000
1418,91.0000
1419,91.0000
1420,91.0000
1421,91.0000
1422,91.0000
1423,91.0000
1424,91.0000
1425,91.0000
1426,91.0000
1427,91.0000
1428,91.0000
1429,91.0000
1430,91.0000
1431,91.0000
1432,91.0000
1433,91.0000
1434,91.0000
1435,91.0000
1436,91.0000
1437,91.0000
1438,91.0000
1439,91.0000
1440,91.0000
1441,91.0000
1442,91.0000
1443,91.0000
1444,91.0000
1445,91.0000
1446,91.0000
1447,91.0000
1448,91.0000
1449,91.0000
1450,91.0000
1451,91.0000
1452,91.0000
1453,91.0000
1454,91.0000
1455,91.0000
1456,91.0000
1457,91.0000
1458,91.0000
1459,91.0000
1460,91.0000
1461,91.0000
1462,91.0000
1463,91.0000
1464,91.0000
1465,91.0000
1466,91.0000
1467,91.0000
1468,91.0000
1469,91.0000
1470,91.0000
1471,91.0000
1472,91.0000
1473,91.0000
1474,91.0000
1475,91.0000
1476,91.0000
1477,91.0000
1478,91.0000
1479,91.0000
1480,91.0000
1481,91.0000
1482,91.0000
1483,91.0000
1484,91.0000
1485,91.0000
1486,91.0000
1487,91.0000
1488,91.0000
1489,91.0000
1490,91.0000
1491,91.0000
1492,91.0000
1493,91.0000
1494,91.0000
1495,91.0000
1496,91.0000
1497,91.0000
1498,91.0000
1499,91.0000
1500,91.0000
